de,ahstedt,Ahstedt,06,,52.216667,10.1
de,ahutte,Ahütte,08,,50.333333,6.766667
de,aibling,Aibling,02,,47.866667,12
de,aiblingerau,Aiblingerau,02,,47.85,12.033333
de,aicha,Aicha,02,,48.466667,11.133333
de,aicha an der donau,Aicha an der Donau,02,,48.733333,13.016667
de,aichach,Aichach,01,,47.833333,9.583333
de,aichach,Aichach,02,20935,48.466667,11.133333
de,aich,Aich,01,,48.616667,9.233333
de,aich,Aich,02,,47.566667,9.983333
de,aichat,Aichat,02,,48.033333,12.033333
de,aichau,Aichau,02,,49.183333,10.416667
de,aicha vorm wald,Aicha vorm Wald,02,,48.683333,13.3
de,aichazandt,Aichazandt,02,,49.483333,11.7
de,aichbauer,Aichbauer,02,,47.9,12.766667
de,aichbuhl,Aichbühl,01,,48.033333,9.666667
de,aichelau,Aichelau,01,,48.283333,9.4
de,aichelbach,Aichelbach,01,,48.983333,9.466667
de,aichelberg,Aichelberg,01,,48.633333,9.566667
de,aichelburg,Aichelburg,01,,48.633333,9.566667
de,aichen,Aichen,01,,47.683333,8.266667
de,aichen,Aichen,02,,47.866667,10.933333
de,aichenbachof,Aichenbachof,01,,48.783333,9.583333
de,aichenrain,Aichenrain,01,,48.95,9.866667
de,aichenzell,Aichenzell,02,,49.166667,10.35
de,aichhalden,Aichhalden,01,,48.266667,8.416667
de,aichhof,Aichhof,02,,49.166667,11.8
de,aichhofle,Aichhöfle,01,,48.716667,9.783333
de,aichholzhof,Aichholzhof,01,,48.916667,9.483333
de,aichig,Aichig,02,,49.933333,11.616667
de,aiching,Aiching,02,,48.25,12.833333
de,aichkirchen,Aichkirchen,02,,49.016667,11.766667
de,aichlberg,Aichlberg,02,,48.1,12.733333
de,aichschiess,Aichschieß,01,,48.75,9.4
de,aichstetten,Aichstetten,01,,47.9,10.083333
de,aichstrut,Aichstrut,01,,48.9,9.65
de,aidenau,Aidenau,02,,49.366667,10.266667
de,aidenbach,Aidenbach,02,,48.566667,13.1
de,aidenried,Aidenried,02,,47.95,11.15
de,aidhausen,Aidhausen,02,,50.15,10.433333
de,aidling,Aidling,02,,47.716667,11.25
de,aidlingen,Aidlingen,01,,48.666667,8.916667
de,aigan,Aigan,02,,48.3,13.266667
de,aigeltshofen,Aigeltshofen,01,,47.733333,10.066667
de,aigen,Aigen,02,,48.3,13.266667
de,aigendorf,Aigendorf,01,,48.166667,9.716667
de,aigenstadel,Aigenstadel,02,,48.8,13.5
de,aigenstadl,Aigenstadl,02,,48.8,13.5
de,aigholz,Aigholz,02,,47.816667,10.15
de,aiging,Aiging,02,,47.9,12.616667
de,aigis,Aigis,02,,47.6,10.1
de,aiglkofen,Aiglkofen,02,,48.566667,12.533333
de,aiglsbach,Aiglsbach,02,,48.7,11.716667
de,aiglsdorf,Aiglsdorf,02,,48.516667,11.783333
de,aiglsham,Aiglsham,02,,48,12.366667
de,aiglsod,Aiglsöd,02,,48.583333,13.8
de,aign,Aign,02,,47.9,12.15
de,aigner,Aigner,02,,48.333333,13.183333
